1 42:6339.000000 43:5199.000000 44:9045.000000 45:19541.000000 283:5305.000000 532:5726.000000 563:11954.000000 879:20564.000000 896:30146.000000 930:23575.000000 1024:10894.000000 1109:7.000000 1222:36200.000000 1249:1018.000000 1258:519.000000 1289:10206.000000 1370:12364.000000 1394:4272.000000 1638:3700.000000 1674:6288.000000 1685:8700.000000 1746:7126.000000 1763:27495.000000 1765:18486.000000 1766:13566.000000 1767:15087.000000 1775:5870.000000 1779:490.000000 1868:453.000000 1882:-65.000000 1909:939.000000 1962:3005.000000 2065:200.000000 2093:20347.000000 2121:951.000000 2159:12943.000000 2186:7285.000000 2234:10442.000000 2290:13721.000000 2402:627.000000 2727:11396.000000 2758:9257.000000 2797:12994.000000 2798:21552.000000 2799:17547.000000 2800:12934.000000 2801:10278.000000 2802:28844.000000 3258:687.000000 3344:11027.000000 4012:6319.000000 4044:20622.000000 4092:21250.000000 4158:5021.000000 4178:31379.000000 4196:33.000000 4199:21262.000000 4210:6500.000000 4253:8627.000000 4328:4646.000000 4390:20415.000000 4468:14056.000000 4619:9129.000000 4624:13013.000000 4652:25158.000000 4936:8149.000000 5088:12475.000000 5199:26442.000000 5237:20963.000000 5308:9762.000000 5648:42904.000000 5710:9233.000000 5711:10351.000000 5716:4137.000000 5728:14474.000000 5932:-267.000000 5939:2035.000000 5952:-415.000000 5997:35196.000000 5998:22889.000000 6026:18665.000000 6179:3495.000000 6181:13624.000000 6184:18988.000000 6200:335.000000 6201:741.000000 6209:6824.000000 6265:2947.000000 6345:-207.000000 6346:1421.000000 6464:21098.000000 6574:10341.000000 6606:103.000000 6613:4197.000000 6670:22228.000000 6777:-21984.000000 6927:4596.000000 7005:3719.000000 7070:9885.000000 7097:12869.000000 
1 42:10756.000000 43:10207.000000 44:21238.000000 45:9857.000000 283:6652.000000 532:3358.000000 563:6137.000000 879:21816.000000 896:26201.000000 930:19238.000000 1024:14278.000000 1109:3226.000000 1222:28622.000000 1249:128.000000 1258:2094.000000 1289:12307.000000 1370:17493.000000 1394:461.000000 1638:600.000000 1674:3412.000000 1685:4614.000000 1746:3706.000000 1763:10723.000000 1765:25880.000000 1766:23159.000000 1767:18982.000000 1775:7440.000000 1779:-49.000000 1868:-70.000000 1882:68.000000 1909:502.000000 1962:2881.000000 2065:128.000000 2093:20081.000000 2121:1008.000000 2159:12985.000000 2186:2210.000000 2234:14654.000000 2290:18701.000000 2402:827.000000 2727:14700.000000 2758:10785.000000 2797:12840.000000 2798:21867.000000 2799:17910.000000 2800:7975.000000 2801:13117.000000 2802:23397.000000 3258:582.000000 3344:3004.000000 4012:387.000000 4044:25681.000000 4092:20250.000000 4158:2970.000000 4178:27912.000000 4196:1269.000000 4199:26504.000000 4210:11000.000000 4253:10133.000000 4328:2141.000000 4390:25795.000000 4468:767.000000 4619:2400.000000 4624:9893.000000 4652:20106.000000 4936:8741.000000 5088:7592.000000 5199:27044.000000 5237:13900.000000 5308:10798.000000 5648:26196.000000 5710:10164.000000 5711:15736.000000 5716:29136.000000 5728:14398.000000 5932:39.000000 5939:597.000000 5952:-947.000000 5997:22123.000000 5998:21349.000000 6026:22936.000000 6179:8754.000000 6181:7442.000000 6184:11347.000000 6200:166.000000 6201:200.000000 6209:15865.000000 6265:101.000000 6345:622.000000 6346:613.000000 6464:22267.000000 6574:13413.000000 6606:-405.000000 6613:7696.000000 6670:8316.000000 6777:-21296.000000 6927:9516.000000 7005:461.000000 7070:14307.000000 7097:17954.000000 
1 42:15439.000000 43:14345.000000 44:17735.000000 45:15363.000000 283:5790.000000 532:7074.000000 563:13871.000000 879:24207.000000 896:23136.000000 930:29047.000000 1024:16958.000000 1109:2188.000000 1222:28380.000000 1249:1726.000000 1258:2704.000000 1289:8948.000000 1370:13078.000000 1394:4866.000000 1638:1504.000000 1674:10245.000000 1685:4357.000000 1746:3903.000000 1763:20812.000000 1765:17117.000000 1766:21466.000000 1767:16934.000000 1775:5996.000000 1779:989.000000 1868:6365.000000 1882:250.000000 1909:559.000000 1962:5451.000000 2065:206.000000 2093:15196.000000 2121:1107.000000 2159:11210.000000 2186:9757.000000 2234:10503.000000 2290:6181.000000 2402:344.000000 2727:17702.000000 2758:9136.000000 2797:10495.000000 2798:18640.000000 2799:12360.000000 2800:7029.000000 2801:12529.000000 2802:24690.000000 3258:3181.000000 3344:10820.000000 4012:6520.000000 4044:24462.000000 4092:17283.000000 4158:6848.000000 4178:25307.000000 4196:1045.000000 4199:20899.000000 4210:8363.000000 4253:14267.000000 4328:3090.000000 4390:22761.000000 4468:4298.000000 4619:11261.000000 4624:11265.000000 4652:19165.000000 4936:9176.000000 5088:1418.000000 5199:23935.000000 5237:10749.000000 5308:11579.000000 5648:37529.000000 5710:1.000000 5711:17323.000000 5716:12046.000000 5728:14947.000000 5932:2879.000000 5939:5587.000000 5952:5119.000000 5997:21202.000000 5998:26646.000000 6026:19003.000000 6179:3733.000000 6181:15337.000000 6184:16101.000000 6200:222.000000 6201:1012.000000 6209:14536.000000 6265:1328.000000 6345:959.000000 6346:3923.000000 6464:21475.000000 6574:15468.000000 6606:-2.000000 6613:5775.000000 6670:16600.000000 6777:-10481.000000 6927:4609.000000 7005:3456.000000 7070:4095.000000 7097:17102.000000 
1 42:7760.000000 43:9582.000000 44:16248.000000 45:6858.000000 283:4284.000000 532:8670.000000 563:15873.000000 879:24405.000000 896:24378.000000 930:23523.000000 1024:19194.000000 1109:4660.000000 1222:37774.000000 1249:1092.000000 1258:2343.000000 1289:8834.000000 1370:14840.000000 1394:2422.000000 1638:691.000000 1674:6421.000000 1685:7369.000000 1746:4509.000000 1763:10944.000000 1765:23838.000000 1766:28736.000000 1767:22279.000000 1775:7176.000000 1779:706.000000 1868:50.000000 1882:107.000000 1909:508.000000 1962:3250.000000 2065:489.000000 2093:18429.000000 2121:1405.000000 2159:12810.000000 2186:1128.000000 2234:13064.000000 2290:12303.000000 2402:851.000000 2727:16544.000000 2758:14858.000000 2797:11963.000000 2798:23006.000000 2799:21270.000000 2800:13402.000000 2801:10822.000000 2802:30741.000000 3258:1443.000000 3344:6392.000000 4012:1990.000000 4044:25410.000000 4092:21530.000000 4158:7251.000000 4178:18740.000000 4196:2450.000000 4199:13804.000000 4210:11824.000000 4253:6648.000000 4328:3198.000000 4390:14571.000000 4468:1611.000000 4619:1464.000000 4624:9540.000000 4652:26326.000000 4936:12652.000000 5088:4152.000000 5199:23012.000000 5237:10616.000000 5308:11782.000000 5648:28123.000000 5710:43221.000000 5711:38430.000000 5716:15382.000000 5728:15085.000000 5932:30010.000000 5939:2090.000000 5952:1475.000000 5997:31014.000000 5998:17450.000000 6026:25597.000000 6179:8269.000000 6181:6526.000000 6184:15073.000000 6200:16.000000 6201:197.000000 6209:4196.000000 6265:603.000000 6345:29121.000000 6346:1162.000000 6464:16798.000000 6574:21190.000000 6606:197.000000 6613:3559.000000 6670:4240.000000 6777:-7861.000000 6927:4396.000000 7005:1588.000000 7070:6409.000000 7097:17048.000000 
1 42:14640.000000 43:10675.000000 44:17262.000000 45:11636.000000 283:3303.000000 532:11744.000000 563:13777.000000 879:22757.000000 896:18971.000000 930:24225.000000 1024:17884.000000 1109:700.000000 1222:15390.000000 1249:1415.000000 1258:4695.000000 1289:13261.000000 1370:17369.000000 1394:3904.000000 1638:1165.000000 1674:10431.000000 1685:7216.000000 1746:2049.000000 1763:18163.000000 1765:21619.000000 1766:15850.000000 1767:19196.000000 1775:11195.000000 1779:199.000000 1868:-183.000000 1882:-177.000000 1909:1200.000000 1962:6031.000000 2065:919.000000 2093:18453.000000 2121:1642.000000 2159:12265.000000 2186:4069.000000 2234:18386.000000 2290:20114.000000 2402:350.000000 2727:16914.000000 2758:13958.000000 2797:18141.000000 2798:19009.000000 2799:20378.000000 2800:11892.000000 2801:16759.000000 2802:17741.000000 3258:3187.000000 3344:7528.000000 4012:5846.000000 4044:21948.000000 4092:19966.000000 4158:16859.000000 4178:19735.000000 4196:1537.000000 4199:21018.000000 4210:11306.000000 4253:12307.000000 4328:10565.000000 4390:21771.000000 4468:3650.000000 4619:5916.000000 4624:15980.000000 4652:13574.000000 4936:16129.000000 5088:7803.000000 5199:15906.000000 5237:14023.000000 5308:18263.000000 5648:23203.000000 5710:8147.000000 5711:14219.000000 5716:19976.000000 5728:16446.000000 5932:-36.000000 5939:6782.000000 5952:774.000000 5997:11603.000000 5998:20585.000000 6026:18616.000000 6179:7093.000000 6181:8049.000000 6184:12624.000000 6200:0.000000 6201:96.000000 6209:9256.000000 6265:402.000000 6345:295.000000 6346:1801.000000 6464:12534.000000 6574:16106.000000 6606:-824.000000 6613:8867.000000 6670:13870.000000 6777:-16945.000000 6927:7166.000000 7005:1437.000000 7070:11783.000000 7097:12692.000000 
1 42:10093.000000 43:10127.000000 44:19092.000000 45:17374.000000 283:12104.000000 532:7533.000000 563:9419.000000 879:23426.000000 896:23792.000000 930:18166.000000 1024:15690.000000 1109:2079.000000 1222:29500.000000 1249:521.000000 1258:2696.000000 1289:10583.000000 1370:20723.000000 1394:2077.000000 1638:4317.000000 1674:3219.000000 1685:6603.000000 1746:6682.000000 1763:18928.000000 1765:25946.000000 1766:21651.000000 1767:21626.000000 1775:9701.000000 1779:1293.000000 1868:-514.000000 1882:394.000000 1909:6273.000000 1962:8630.000000 2065:544.000000 2093:22118.000000 2121:2622.000000 2159:16670.000000 2186:5845.000000 2234:7997.000000 2290:12895.000000 2402:217.000000 2727:15988.000000 2758:15357.000000 2797:10029.000000 2798:24788.000000 2799:14126.000000 2800:10070.000000 2801:12274.000000 2802:26818.000000 3258:2098.000000 3344:3665.000000 4012:7949.000000 4044:24145.000000 4092:21961.000000 4158:3718.000000 4178:18269.000000 4196:690.000000 4199:25043.000000 4210:7033.000000 4253:10049.000000 4328:5279.000000 4390:19659.000000 4468:12905.000000 4619:2205.000000 4624:12643.000000 4652:19666.000000 4936:5916.000000 5088:56.000000 5199:20680.000000 5237:13312.000000 5308:16949.000000 5648:27112.000000 5710:8228.000000 5711:13851.000000 5716:22337.000000 5728:14240.000000 5932:-173.000000 5939:2322.000000 5952:-1913.000000 5997:21930.000000 5998:16231.000000 6026:24289.000000 6179:5446.000000 6181:20555.000000 6184:17180.000000 6200:-309.000000 6201:198.000000 6209:21601.000000 6265:1180.000000 6345:1225.000000 6346:376.000000 6464:23567.000000 6574:13573.000000 6606:-326.000000 6613:4466.000000 6670:10450.000000 6777:-26775.000000 6927:5917.000000 7005:2629.000000 7070:5654.000000 7097:16599.000000 
1 42:10171.000000 43:17294.000000 44:21971.000000 45:9902.000000 283:5017.000000 532:8218.000000 563:14290.000000 879:23404.000000 896:22283.000000 930:24625.000000 1024:16051.000000 1109:151.000000 1222:31076.000000 1249:961.000000 1258:2236.000000 1289:16198.000000 1370:15082.000000 1394:1623.000000 1638:277.000000 1674:4639.000000 1685:1487.000000 1746:2611.000000 1763:16383.000000 1765:29601.000000 1766:25335.000000 1767:19983.000000 1775:8097.000000 1779:18.000000 1868:5483.000000 1882:-125.000000 1909:7097.000000 1962:11962.000000 2065:23.000000 2093:27508.000000 2121:1208.000000 2159:11297.000000 2186:2842.000000 2234:14731.000000 2290:12136.000000 2402:699.000000 2727:10317.000000 2758:12953.000000 2797:16624.000000 2798:27441.000000 2799:19739.000000 2800:14375.000000 2801:15292.000000 2802:22643.000000 3258:1111.000000 3344:6092.000000 4012:1390.000000 4044:26780.000000 4092:22181.000000 4158:8160.000000 4178:19572.000000 4196:1183.000000 4199:29493.000000 4210:16508.000000 4253:10539.000000 4328:3686.000000 4390:22967.000000 4468:3088.000000 4619:3520.000000 4624:14274.000000 4652:22430.000000 4936:6410.000000 5088:1704.000000 5199:22490.000000 5237:18013.000000 5308:15223.000000 5648:20192.000000 5710:10769.000000 5711:8950.000000 5716:8271.000000 5728:16525.000000 5932:239.000000 5939:1828.000000 5952:-455.000000 5997:25143.000000 5998:11645.000000 6026:21386.000000 6179:10161.000000 6181:20320.000000 6184:12902.000000 6200:150.000000 6201:3.000000 6209:14049.000000 6265:716.000000 6345:122.000000 6346:1020.000000 6464:19473.000000 6574:15874.000000 6606:-247.000000 6613:6803.000000 6670:5948.000000 6777:-7764.000000 6927:13366.000000 7005:959.000000 7070:5715.000000 7097:20265.000000 
1 42:12489.000000 43:16066.000000 44:19426.000000 45:13309.000000 283:1913.000000 532:4675.000000 563:14537.000000 879:19758.000000 896:20710.000000 930:22065.000000 1024:14133.000000 1109:6482.000000 1222:36329.000000 1249:612.000000 1258:1360.000000 1289:10016.000000 1370:10206.000000 1394:4646.000000 1638:898.000000 1674:8790.000000 1685:7540.000000 1746:2966.000000 1763:23712.000000 1765:21650.000000 1766:28810.000000 1767:16364.000000 1775:4228.000000 1779:1213.000000 1868:49432.000000 1882:-96.000000 1909:1144.000000 1962:4283.000000 2065:211.000000 2093:20630.000000 2121:1502.000000 2159:10828.000000 2186:1062.000000 2234:11095.000000 2290:13951.000000 2402:2235.000000 2727:10838.000000 2758:12203.000000 2797:16388.000000 2798:28330.000000 2799:14066.000000 2800:9530.000000 2801:12376.000000 2802:23323.000000 3258:1288.000000 3344:7117.000000 4012:3153.000000 4044:24635.000000 4092:21986.000000 4158:4595.000000 4178:20080.000000 4196:7064.000000 4199:24522.000000 4210:9352.000000 4253:8968.000000 4328:3619.000000 4390:22352.000000 4468:3841.000000 4619:2348.000000 4624:10761.000000 4652:27118.000000 4936:12237.000000 5088:3170.000000 5199:32421.000000 5237:20287.000000 5308:16145.000000 5648:22347.000000 5710:2221.000000 5711:36663.000000 5716:19205.000000 5728:15217.000000 5932:4100.000000 5939:2492.000000 5952:5439.000000 5997:33094.000000 5998:20573.000000 6026:27668.000000 6179:5576.000000 6181:10484.000000 6184:15306.000000 6200:-28.000000 6201:93.000000 6209:4917.000000 6265:1552.000000 6345:5540.000000 6346:805.000000 6464:23601.000000 6574:14455.000000 6606:-213.000000 6613:3677.000000 6670:7275.000000 6777:-13905.000000 6927:13208.000000 7005:2307.000000 7070:8412.000000 7097:20779.000000 
1 42:20411.000000 43:21334.000000 44:21580.000000 45:20371.000000 283:1885.000000 532:6619.000000 563:16701.000000 879:22067.000000 896:20608.000000 930:18734.000000 1024:14412.000000 1109:214.000000 1222:29313.000000 1249:554.000000 1258:389.000000 1289:14610.000000 1370:15260.000000 1394:3251.000000 1638:323.000000 1674:5841.000000 1685:8791.000000 1746:5070.000000 1763:21110.000000 1765:24142.000000 1766:20811.000000 1767:17342.000000 1775:5130.000000 1779:-60.000000 1868:1403.000000 1882:502.000000 1909:1695.000000 1962:4247.000000 2065:128.000000 2093:22885.000000 2121:1169.000000 2159:11797.000000 2186:2208.000000 2234:6945.000000 2290:13567.000000 2402:330.000000 2727:11272.000000 2758:12200.000000 2797:16400.000000 2798:24747.000000 2799:15594.000000 2800:9357.000000 2801:13352.000000 2802:22548.000000 3258:974.000000 3344:9766.000000 4012:348.000000 4044:21760.000000 4092:24096.000000 4158:2530.000000 4178:18750.000000 4196:155.000000 4199:24754.000000 4210:9384.000000 4253:10202.000000 4328:5420.000000 4390:19410.000000 4468:1719.000000 4619:1936.000000 4624:12510.000000 4652:20213.000000 4936:7156.000000 5088:1681.000000 5199:24114.000000 5237:16212.000000 5308:10724.000000 5648:35402.000000 5710:27982.000000 5711:15447.000000 5716:5065.000000 5728:17487.000000 5932:1599.000000 5939:2323.000000 5952:-450.000000 5997:22621.000000 5998:19982.000000 6026:19042.000000 6179:5179.000000 6181:19318.000000 6184:13561.000000 6200:109.000000 6201:16.000000 6209:7027.000000 6265:45.000000 6345:1611.000000 6346:327.000000 6464:17966.000000 6574:12249.000000 6606:-29.000000 6613:2094.000000 6670:3283.000000 6777:-9619.000000 6927:10616.000000 7005:7.000000 7070:10032.000000 7097:21288.000000 
1 42:16760.000000 43:14799.000000 44:17467.000000 45:10761.000000 283:4853.000000 532:3351.000000 563:10893.000000 879:26575.000000 896:17598.000000 930:26205.000000 1024:15299.000000 1109:1087.000000 1222:22116.000000 1249:3889.000000 1258:3667.000000 1289:17990.000000 1370:16473.000000 1394:3457.000000 1638:7761.000000 1674:9981.000000 1685:12307.000000 1746:2615.000000 1763:13661.000000 1765:26524.000000 1766:19288.000000 1767:21999.000000 1775:5604.000000 1779:-146.000000 1868:199.000000 1882:78.000000 1909:1479.000000 1962:6024.000000 2065:1379.000000 2093:22485.000000 2121:1551.000000 2159:13801.000000 2186:4443.000000 2234:13258.000000 2290:11786.000000 2402:621.000000 2727:14397.000000 2758:16239.000000 2797:13034.000000 2798:23889.000000 2799:22210.000000 2800:16864.000000 2801:17778.000000 2802:21184.000000 3258:726.000000 3344:11375.000000 4012:8041.000000 4044:24741.000000 4092:23924.000000 4158:7518.000000 4178:19048.000000 4196:1327.000000 4199:27985.000000 4210:13489.000000 4253:13021.000000 4328:3770.000000 4390:22769.000000 4468:7754.000000 4619:1756.000000 4624:15839.000000 4652:15857.000000 4936:7838.000000 5088:21076.000000 5199:17659.000000 5237:16227.000000 5308:13836.000000 5648:34741.000000 5710:26258.000000 5711:21484.000000 5716:11163.000000 5728:21830.000000 5932:1513.000000 5939:3039.000000 5952:-744.000000 5997:17850.000000 5998:18374.000000 6026:21384.000000 6179:6730.000000 6181:10778.000000 6184:10822.000000 6200:80.000000 6201:149.000000 6209:11956.000000 6265:4381.000000 6345:471.000000 6346:6051.000000 6464:17739.000000 6574:18740.000000 6606:-98.000000 6613:6116.000000 6670:12009.000000 6777:-5353.000000 6927:14464.000000 7005:3970.000000 7070:5203.000000 7097:17303.000000 
