1 49:56.800000 50:130.100000 205:1010.800000 288:445.300000 318:376.700000 2515:1416.700000 2791:324.600000 2920:1120.300000 7079:242.100000 7826:188.900000 8058:140.300000 8594:212.500000 9132:236.900000 9728:594.500000 10484:41.600000 11091:716.500000 11730:-33.500000 11942:911.600000 12495:506.300000 12505:348.500000 
1 49:93.000000 50:488.000000 205:674.000000 288:441.000000 318:692.000000 2515:1110.000000 2791:553.000000 2920:9.000000 7079:349.000000 7826:59.000000 8058:110.000000 8594:212.000000 9132:352.000000 9728:204.000000 10484:114.000000 11091:535.000000 11730:72.000000 11942:735.000000 12495:901.000000 12505:506.000000 
1 49:121.000000 50:13.000000 205:958.000000 288:143.000000 318:141.000000 2515:495.000000 2791:194.000000 2920:-90.000000 7079:-7.000000 7826:37.000000 8058:1.000000 8594:-41.000000 9132:300.000000 9728:1356.000000 10484:-36.000000 11091:135.000000 11730:-70.000000 11942:667.000000 12495:108.000000 12505:208.000000 
1 49:162.000000 50:625.000000 205:818.000000 288:463.000000 318:1338.000000 2515:1727.000000 2791:890.000000 2920:31.000000 7079:126.000000 7826:63.000000 8058:105.000000 8594:175.000000 9132:605.000000 9728:533.000000 10484:188.000000 11091:601.000000 11730:14.000000 11942:874.000000 12495:1595.000000 12505:909.000000 
1 49:175.000000 50:57.000000 205:1109.000000 288:23.000000 318:171.000000 2515:23.000000 2791:87.000000 2920:-100.000000 7079:-135.000000 7826:64.000000 8058:-55.000000 8594:-14.000000 9132:316.000000 9728:1991.000000 10484:-21.000000 11091:-56.000000 11730:-150.000000 11942:814.000000 12495:223.000000 12505:179.000000 
-1 49:255.000000 50:627.000000 205:610.000000 288:588.000000 318:706.000000 2515:1054.000000 2791:127.000000 2920:13.000000 7079:183.000000 7826:28.000000 8058:549.000000 8594:185.000000 9132:526.000000 9728:246.000000 10484:45.000000 11091:476.000000 11730:101.000000 11942:615.000000 12495:86.000000 12505:666.000000 
-1 49:42.000000 50:232.000000 205:859.000000 288:679.000000 318:911.000000 2515:2319.000000 2791:449.000000 2920:130.000000 7079:290.000000 7826:124.000000 8058:150.000000 8594:103.000000 9132:1381.000000 9728:236.000000 10484:145.000000 11091:806.000000 11730:46.000000 11942:857.000000 12495:526.000000 12505:176.000000 
-1 49:179.000000 50:649.000000 205:383.000000 288:1435.000000 318:475.000000 2515:1949.000000 2791:62.000000 2920:-7.000000 7079:91.000000 7826:13.000000 8058:88.000000 8594:58.000000 9132:656.000000 9728:197.000000 10484:64.000000 11091:407.000000 11730:96.000000 11942:400.000000 12495:82.000000 12505:548.000000 
-1 49:71.000000 50:280.000000 205:289.000000 288:700.000000 318:436.000000 2515:1122.000000 2791:270.000000 2920:-5.000000 7079:662.000000 7826:25.000000 8058:370.000000 8594:144.000000 9132:312.000000 9728:211.000000 10484:135.000000 11091:721.000000 11730:38.000000 11942:266.000000 12495:598.000000 12505:217.000000 
-1 49:273.000000 50:616.000000 205:388.000000 288:884.000000 318:633.000000 2515:979.000000 2791:149.000000 2920:33.000000 7079:507.000000 7826:115.000000 8058:365.000000 8594:67.000000 9132:578.000000 9728:267.000000 10484:249.000000 11091:428.000000 11730:177.000000 11942:368.000000 12495:148.000000 12505:868.000000 
