-1 171:23.985200 199:2516.430000 221:1436.480000 416:2431.170000 654:190.044000 935:120.944000 1136:273.971000 1239:1490.560000 2724:2257.350000 2853:2002.970000 2912:5.898220 4406:2186.440000 5036:38.018400 6138:19.604100 6524:738.071000 7322:2485.040000 7812:55.982000 7892:2352.000000 8257:170.664000 8338:1279.720000 8800:411.495000 9065:3859.900000 9119:532.962000 9910:250.841000 10627:103.729000 10849:481.883000 11153:126.634000 11274:15.585700 11288:687.571000 12143:893.862000 
-1 171:913.349000 199:4100.130000 221:1796.820000 416:2419.790000 654:1613.710000 935:652.429000 1136:1434.620000 1239:2368.720000 2724:1993.830000 2853:964.460000 2912:59.193100 4406:1984.160000 5036:49.153200 6138:193.784000 6524:459.877000 7322:3238.630000 7812:175.195000 7892:3246.550000 8257:851.601000 8338:1119.190000 8800:2524.540000 9065:2487.160000 9119:564.911000 9910:1599.710000 10627:272.837000 10849:1476.800000 11153:146.185000 11274:14.614000 11288:795.908000 12143:951.791000 
-1 171:3143.440000 199:3784.900000 221:2094.800000 416:3222.550000 654:1812.590000 935:1672.170000 1136:2529.930000 1239:2908.590000 2724:1119.980000 2853:162.250000 2912:222.887000 4406:1666.790000 5036:38.508700 6138:925.903000 6524:802.939000 7322:1287.170000 7812:800.298000 7892:3606.420000 8257:997.426000 8338:1105.280000 8800:841.514000 9065:2913.200000 9119:2511.930000 9910:3158.950000 10627:1021.740000 10849:3466.000000 11153:754.885000 11274:31.884600 11288:1110.720000 12143:953.176000 
-1 171:5.898220 199:1373.000000 221:777.965000 416:1071.320000 654:86.611600 935:42.687200 1136:17.470900 1239:766.168000 2724:215.850000 2853:90.545400 2912:5.898220 4406:194.534000 5036:60.922200 6138:19.692700 6524:446.533000 7322:1646.160000 7812:47.142600 7892:649.202000 8257:108.366000 8338:1145.600000 8800:93.141200 9065:2416.500000 9119:102.943000 9910:21.364000 10627:8.332790 10849:1293.330000 11153:62.235800 11274:18.861400 11288:217.114000 12143:955.226000 
-1 171:5.898220 199:5756.180000 221:2139.630000 416:3399.340000 654:1762.940000 935:1399.270000 1136:2188.620000 1239:1899.670000 2724:410.214000 2853:445.296000 2912:757.836000 4406:1544.270000 5036:94.066300 6138:6.789970 6524:308.875000 7322:3032.840000 7812:496.913000 7892:3953.790000 8257:794.253000 8338:792.282000 8800:3431.700000 9065:1149.560000 9119:77.384700 9910:3014.460000 10627:508.150000 10849:1054.840000 11153:146.128000 11274:42.530800 11288:919.530000 12143:724.131000 
-1 171:4818.700000 199:569.820000 221:765.732000 416:496.685000 654:5.898220 935:129.386000 1136:135.090000 1239:1432.840000 2724:422.567000 2853:204.205000 2912:5.898220 4406:270.831000 5036:54.128400 6138:423.689000 6524:210.936000 7322:387.389000 7812:509.939000 7892:517.260000 8257:272.181000 8338:284.757000 8800:224.757000 9065:340.485000 9119:157.961000 9910:178.003000 10627:5.898220 10849:6144.090000 11153:291.052000 11274:786.361000 11288:119.853000 12143:221.634000 
-1 171:3830.930000 199:1610.050000 221:1565.250000 416:2495.000000 654:316.188000 935:179.737000 1136:1091.480000 1239:4316.590000 2724:2276.340000 2853:249.718000 2912:361.470000 4406:1657.880000 5036:45.562800 6138:248.528000 6524:199.263000 7322:1463.870000 7812:302.653000 7892:3615.510000 8257:1856.190000 8338:605.002000 8800:737.267000 9065:309.857000 9119:127.815000 9910:1339.870000 10627:225.992000 10849:6642.760000 11153:75.992100 11274:17.189500 11288:299.284000 12143:517.222000 
-1 171:3933.040000 199:1322.290000 221:1206.850000 416:1627.620000 654:199.531000 935:92.932600 1136:1706.100000 1239:2495.770000 2724:1037.840000 2853:366.073000 2912:548.374000 4406:2348.930000 5036:32.482700 6138:602.609000 6524:283.383000 7322:1586.270000 7812:384.262000 7892:2966.100000 8257:2887.380000 8338:1788.850000 8800:1136.100000 9065:914.515000 9119:1017.480000 9910:1873.390000 10627:52.266200 10849:2962.310000 11153:118.426000 11274:537.615000 11288:472.752000 12143:1767.240000 
-1 171:3848.660000 199:2112.020000 221:944.926000 416:2828.620000 654:724.310000 935:317.585000 1136:2115.050000 1239:3645.920000 2724:2549.080000 2853:801.685000 2912:477.567000 4406:2046.560000 5036:50.444900 6138:1178.960000 6524:1542.750000 7322:1328.920000 7812:190.758000 7892:4436.060000 8257:1595.650000 8338:2388.470000 8800:1492.460000 9065:1110.270000 9119:1591.630000 9910:4335.980000 10627:136.321000 10849:2580.750000 11153:1307.440000 11274:407.681000 11288:515.825000 12143:2033.480000 
-1 171:600.358000 199:5171.330000 221:3452.880000 416:3606.840000 654:1895.930000 935:2535.090000 1136:2331.250000 1239:2446.340000 2724:2100.260000 2853:137.117000 2912:715.428000 4406:1640.140000 5036:3048.700000 6138:337.630000 6524:3045.830000 7322:2329.880000 7812:840.381000 7892:3497.220000 8257:1138.070000 8338:1238.230000 8800:2925.420000 9065:4009.330000 9119:2992.740000 9910:6463.930000 10627:3218.990000 10849:1474.710000 11153:3047.490000 11274:158.037000 11288:1575.660000 12143:1113.990000 
-1 171:7.451380 199:4010.390000 221:2010.690000 416:2293.850000 654:970.695000 935:372.049000 1136:1745.550000 1239:2382.160000 2724:3136.920000 2853:1237.970000 2912:1072.730000 4406:1949.450000 5036:90.092700 6138:16.602200 6524:259.214000 7322:2785.170000 7812:976.965000 7892:3402.400000 8257:1993.640000 8338:1283.040000 8800:1965.200000 9065:3424.580000 9119:489.873000 9910:1962.530000 10627:263.054000 10849:978.970000 11153:345.168000 11274:13.353800 11288:1112.630000 12143:1109.640000 
