1 532:5726.000000 930:23575.000000 1024:10894.000000 1109:7.000000 1394:4272.000000 1674:6288.000000 1685:8700.000000 1763:27495.000000 1775:5870.000000 1779:490.000000 1868:453.000000 1882:-65.000000 1962:3005.000000 2121:951.000000 2234:10442.000000 2402:627.000000 2797:12994.000000 3344:11027.000000 4196:33.000000 4936:8149.000000 5199:26442.000000 5710:9233.000000 5716:4137.000000 5952:-415.000000 6179:3495.000000 6184:18988.000000 6200:335.000000 6201:741.000000 6209:6824.000000 6606:103.000000 
1 532:3358.000000 930:19238.000000 1024:14278.000000 1109:3226.000000 1394:461.000000 1674:3412.000000 1685:4614.000000 1763:10723.000000 1775:7440.000000 1779:-49.000000 1868:-70.000000 1882:68.000000 1962:2881.000000 2121:1008.000000 2234:14654.000000 2402:827.000000 2797:12840.000000 3344:3004.000000 4196:1269.000000 4936:8741.000000 5199:27044.000000 5710:10164.000000 5716:29136.000000 5952:-947.000000 6179:8754.000000 6184:11347.000000 6200:166.000000 6201:200.000000 6209:15865.000000 6606:-405.000000 
1 532:7074.000000 930:29047.000000 1024:16958.000000 1109:2188.000000 1394:4866.000000 1674:10245.000000 1685:4357.000000 1763:20812.000000 1775:5996.000000 1779:989.000000 1868:6365.000000 1882:250.000000 1962:5451.000000 2121:1107.000000 2234:10503.000000 2402:344.000000 2797:10495.000000 3344:10820.000000 4196:1045.000000 4936:9176.000000 5199:23935.000000 5710:1.000000 5716:12046.000000 5952:5119.000000 6179:3733.000000 6184:16101.000000 6200:222.000000 6201:1012.000000 6209:14536.000000 6606:-2.000000 
1 532:8670.000000 930:23523.000000 1024:19194.000000 1109:4660.000000 1394:2422.000000 1674:6421.000000 1685:7369.000000 1763:10944.000000 1775:7176.000000 1779:706.000000 1868:50.000000 1882:107.000000 1962:3250.000000 2121:1405.000000 2234:13064.000000 2402:851.000000 2797:11963.000000 3344:6392.000000 4196:2450.000000 4936:12652.000000 5199:23012.000000 5710:43221.000000 5716:15382.000000 5952:1475.000000 6179:8269.000000 6184:15073.000000 6200:16.000000 6201:197.000000 6209:4196.000000 6606:197.000000 
1 532:11744.000000 930:24225.000000 1024:17884.000000 1109:700.000000 1394:3904.000000 1674:10431.000000 1685:7216.000000 1763:18163.000000 1775:11195.000000 1779:199.000000 1868:-183.000000 1882:-177.000000 1962:6031.000000 2121:1642.000000 2234:18386.000000 2402:350.000000 2797:18141.000000 3344:7528.000000 4196:1537.000000 4936:16129.000000 5199:15906.000000 5710:8147.000000 5716:19976.000000 5952:774.000000 6179:7093.000000 6184:12624.000000 6200:0.000000 6201:96.000000 6209:9256.000000 6606:-824.000000 
1 532:7533.000000 930:18166.000000 1024:15690.000000 1109:2079.000000 1394:2077.000000 1674:3219.000000 1685:6603.000000 1763:18928.000000 1775:9701.000000 1779:1293.000000 1868:-514.000000 1882:394.000000 1962:8630.000000 2121:2622.000000 2234:7997.000000 2402:217.000000 2797:10029.000000 3344:3665.000000 4196:690.000000 4936:5916.000000 5199:20680.000000 5710:8228.000000 5716:22337.000000 5952:-1913.000000 6179:5446.000000 6184:17180.000000 6200:-309.000000 6201:198.000000 6209:21601.000000 6606:-326.000000 
1 532:8218.000000 930:24625.000000 1024:16051.000000 1109:151.000000 1394:1623.000000 1674:4639.000000 1685:1487.000000 1763:16383.000000 1775:8097.000000 1779:18.000000 1868:5483.000000 1882:-125.000000 1962:11962.000000 2121:1208.000000 2234:14731.000000 2402:699.000000 2797:16624.000000 3344:6092.000000 4196:1183.000000 4936:6410.000000 5199:22490.000000 5710:10769.000000 5716:8271.000000 5952:-455.000000 6179:10161.000000 6184:12902.000000 6200:150.000000 6201:3.000000 6209:14049.000000 6606:-247.000000 
1 532:4675.000000 930:22065.000000 1024:14133.000000 1109:6482.000000 1394:4646.000000 1674:8790.000000 1685:7540.000000 1763:23712.000000 1775:4228.000000 1779:1213.000000 1868:49432.000000 1882:-96.000000 1962:4283.000000 2121:1502.000000 2234:11095.000000 2402:2235.000000 2797:16388.000000 3344:7117.000000 4196:7064.000000 4936:12237.000000 5199:32421.000000 5710:2221.000000 5716:19205.000000 5952:5439.000000 6179:5576.000000 6184:15306.000000 6200:-28.000000 6201:93.000000 6209:4917.000000 6606:-213.000000 
1 532:6619.000000 930:18734.000000 1024:14412.000000 1109:214.000000 1394:3251.000000 1674:5841.000000 1685:8791.000000 1763:21110.000000 1775:5130.000000 1779:-60.000000 1868:1403.000000 1882:502.000000 1962:4247.000000 2121:1169.000000 2234:6945.000000 2402:330.000000 2797:16400.000000 3344:9766.000000 4196:155.000000 4936:7156.000000 5199:24114.000000 5710:27982.000000 5716:5065.000000 5952:-450.000000 6179:5179.000000 6184:13561.000000 6200:109.000000 6201:16.000000 6209:7027.000000 6606:-29.000000 
1 532:3351.000000 930:26205.000000 1024:15299.000000 1109:1087.000000 1394:3457.000000 1674:9981.000000 1685:12307.000000 1763:13661.000000 1775:5604.000000 1779:-146.000000 1868:199.000000 1882:78.000000 1962:6024.000000 2121:1551.000000 2234:13258.000000 2402:621.000000 2797:13034.000000 3344:11375.000000 4196:1327.000000 4936:7838.000000 5199:17659.000000 5710:26258.000000 5716:11163.000000 5952:-744.000000 6179:6730.000000 6184:10822.000000 6200:80.000000 6201:149.000000 6209:11956.000000 6606:-98.000000 
