-1 3:31.338100 4:31.283400 5:28.920700 6:33.759600 7:25.396900 9:35.247900 10:27.115900 11:32.871700 14:32.337000 16:32.871700 17:34.117300 18:26.523500 19:27.662300 24:29.505400 26:25.040000 35:29.149500 37:26.192700 41:35.534400 43:28.996400 44:32.003600 45:31.055800 46:34.255300 47:28.072100 48:28.940200 49:35.497300 50:29.747000 52:24.555600 53:33.743100 54:25.046600 60:25.871700 
-1 3:27.553200 4:32.821700 5:27.878900 6:31.592600 7:31.486100 9:27.951600 10:31.659500 11:27.541500 14:31.391000 16:24.488000 17:27.591800 18:35.627300 19:35.410200 24:30.471900 26:33.661500 35:26.941400 37:33.108900 41:35.951900 43:24.857800 44:25.956200 45:32.835700 46:28.532200 47:26.345800 48:30.621300 49:28.986100 50:29.404700 52:31.020500 53:26.641800 54:28.433100 60:26.691000 
-1 3:26.398300 4:24.290500 5:27.861300 6:28.549100 7:24.971700 9:25.223900 10:27.306800 11:31.838700 14:26.581900 16:35.062500 17:31.571700 18:32.561400 19:31.030800 24:32.385100 26:30.200100 35:31.611400 37:27.480900 41:32.629300 43:26.358300 44:28.086100 45:31.439100 46:27.305700 47:29.608200 48:35.972500 49:34.144400 50:27.171700 52:26.596600 53:25.538700 54:32.543400 60:29.343000 
-1 3:35.420900 4:25.603300 5:27.970000 6:25.270200 7:28.132000 9:31.454900 10:27.320000 11:28.956400 14:30.277300 16:24.303700 17:24.314000 18:35.096600 19:25.367900 24:31.626400 26:34.202100 35:35.934600 37:24.374900 41:32.418500 43:31.320900 44:29.384900 45:34.333600 46:24.738100 47:35.769000 48:31.872500 49:34.205400 50:31.156000 52:28.726100 53:28.297900 54:31.578700 60:25.306900 
-1 3:33.692800 4:25.626400 5:24.655500 6:28.944600 7:35.798000 9:24.559600 10:34.236600 11:27.963400 14:34.862000 16:29.468600 17:33.173900 18:31.127400 19:31.370100 24:33.032100 26:33.202500 35:29.652600 37:24.511900 41:31.265100 43:35.111000 44:35.075700 45:33.833000 46:25.948100 47:29.134800 48:24.287500 49:32.322300 50:34.924400 52:27.960100 53:35.719800 54:27.576000 60:31.017900 
-1 3:28.076500 4:34.481200 5:33.800000 6:27.667100 7:30.612200 9:30.117100 10:26.518800 11:30.152400 14:32.360100 16:26.100100 17:33.467700 18:33.901000 19:29.267400 24:27.718800 26:32.830900 35:35.996300 37:27.139000 41:27.996100 43:31.395100 44:30.758300 45:34.965200 46:28.091900 47:35.670600 48:33.440100 49:28.458000 50:31.179500 52:35.838100 53:26.713400 54:25.164100 60:35.490700 
-1 3:30.929100 4:34.622900 5:31.413800 6:28.463600 7:35.911500 9:28.766900 10:24.286800 11:34.898300 14:26.280400 16:31.610300 17:33.306100 18:24.553000 19:29.158700 24:27.992800 26:31.072300 35:24.524400 37:24.688900 41:30.800500 43:31.344400 44:25.569100 45:32.783900 46:32.770700 47:24.104700 48:34.006000 49:28.824900 50:24.049900 52:24.032300 53:31.075600 54:34.335800 60:26.463700 
-1 3:35.567400 4:34.882900 5:30.669100 6:35.266700 7:35.895000 9:28.891700 10:32.209200 11:28.989800 14:32.294000 16:24.161200 17:26.655400 18:25.245200 19:30.595600 24:32.626000 26:27.622300 35:29.294200 37:28.481900 41:27.444200 43:33.228600 44:27.583700 45:24.489500 46:26.215100 47:24.033100 48:26.476500 49:34.856800 50:30.593400 52:31.124800 53:24.242400 54:29.717200 60:34.523000 
-1 3:35.758400 4:28.551000 5:25.651800 6:29.644200 7:31.940000 9:28.962200 10:24.622400 11:29.763500 14:34.285500 16:25.427400 17:32.342900 18:34.790000 19:33.701200 24:30.413500 26:28.843300 35:25.269800 37:24.324300 41:28.646800 43:24.746900 44:29.304500 45:27.399400 46:26.149700 47:31.961300 48:34.749200 49:24.868100 50:32.028500 52:33.545500 53:24.179200 54:25.398000 60:32.383300 
-1 3:33.194400 4:35.617700 5:31.589000 6:35.122300 7:28.622200 9:33.109600 10:35.684200 11:29.734100 14:24.751300 16:27.983200 17:33.625600 18:33.963400 19:33.769900 24:35.625800 26:26.893300 35:24.355500 37:27.589200 41:35.336100 43:34.266000 44:26.917200 45:31.703200 46:35.514200 47:28.300900 48:35.583900 49:31.816300 50:33.756300 52:25.512900 53:30.550500 54:33.306100 60:25.873200 
