-1 3:4263.407500 4:4064.935700 5:1997.892900 14:1181.630000 15:2417.958300 16:3139.400000 35:930.071250 38:2018.355000 43:1926.396200 44:2701.363700 47:1703.055000 115:389.996430 119:2236.788800 143:492.102500 159:811.610710 164:397.515000 165:942.737500 175:977.555000 206:1060.013800 251:672.084210 286:675.916250 306:2294.936200 353:609.838640 485:862.616250 516:599.666670 1325:662.065000 1378:392.973750 1387:838.337500 1727:1253.325000 1791:1041.230000 
1 3:4883.448700 4:3718.158900 5:2015.221400 14:3630.382500 15:1906.213100 16:5745.395800 35:1667.542500 38:2430.878800 43:1288.305000 44:4866.308800 47:1573.866200 115:1182.106000 119:1398.866200 143:410.138750 159:2218.110700 164:693.290000 165:1392.046400 175:977.143750 206:1014.413800 251:676.609210 286:2337.748700 306:837.208750 353:616.738640 485:2135.035000 516:233.522620 1325:755.996250 1378:1159.112500 1387:2367.350000 1727:1681.409100 1791:3623.010000 
-1 3:5369.968800 4:4705.650000 5:1166.553600 14:855.455000 15:802.304760 16:3251.108300 35:905.620000 38:1880.187500 43:535.726250 44:2106.655000 47:685.003750 115:223.189290 119:9984.598700 143:1660.736200 159:601.492860 164:850.106250 165:140.933930 175:783.718750 206:1032.906200 251:103.271050 286:93.695000 306:18156.735000 353:570.588640 485:89.375000 516:129.004760 1325:59.576250 1378:16.913750 1387:67.476250 1727:364.884090 1791:1112.505000 
1 3:5955.835000 4:3975.564300 5:2002.613100 14:1789.670000 15:1587.791700 16:3496.145800 35:854.428750 38:3124.248700 43:901.290000 44:4344.305000 47:1425.287500 115:259.789290 119:8535.355000 143:495.843750 159:672.671430 164:375.185000 165:383.187500 175:1007.008700 206:634.916250 251:252.734210 286:1587.831300 306:2546.415000 353:579.443180 485:100.457500 516:123.744050 1325:416.488750 1378:330.473750 1387:553.720000 1727:557.945450 1791:1846.448800 
-1 3:3400.740000 4:3463.585700 5:2181.420200 14:2285.308800 15:2576.748800 16:3056.725000 35:1733.823800 38:719.452500 43:2451.591200 44:1477.365000 47:1900.930000 115:392.021430 119:3118.787500 143:290.511250 159:1439.628600 164:746.410000 165:1101.726800 175:434.328750 206:442.803750 251:1206.517100 286:835.637500 306:2813.905000 353:294.838640 485:647.487500 516:719.377380 1325:340.588750 1378:1012.135000 1387:132.505000 1727:1434.904500 1791:848.931250 
1 3:1566.315000 4:3072.816100 5:1810.204800 14:3466.791200 15:2137.417900 16:2716.379200 35:994.612500 38:422.656250 43:1022.653800 44:1754.693800 47:1497.585000 115:457.169050 119:2331.927500 143:614.782500 159:804.725000 164:640.848750 165:704.314290 175:335.485000 206:338.458750 251:314.365790 286:2615.923800 306:194.137500 353:197.754550 485:498.781250 516:677.105950 1325:143.283750 1378:421.166250 1387:396.180000 1727:393.322730 1791:1150.291200 
-1 3:3705.553700 4:6594.514300 5:2460.904800 14:1364.170000 15:2093.501200 16:3048.079200 35:1068.418800 38:1746.843800 43:1501.821300 44:1989.628800 47:1794.553700 115:674.532140 119:1363.110000 143:336.242500 159:407.528570 164:742.973750 165:937.098210 175:711.217500 206:694.562500 251:682.309210 286:1129.462500 306:1325.078800 353:349.222730 485:272.678750 516:400.998810 1325:1310.698800 1378:630.796250 1387:203.580000 1727:1257.970500 1791:794.450000 
1 3:2870.255000 4:4417.591100 5:1854.106000 14:3616.246200 15:1673.226200 16:4623.079200 35:987.243750 38:1215.652500 43:884.362500 44:2627.187500 47:1353.590000 115:571.880950 119:1267.702500 143:3044.335000 159:1024.203600 164:797.336250 165:1059.446400 175:500.407500 206:767.575000 251:559.272370 286:1050.722500 306:282.456250 353:225.579550 485:373.397500 516:2064.708300 1325:43.846250 1378:300.710000 1387:772.851250 1727:690.009090 1791:3117.500000 
-1 3:4723.782500 4:9491.533900 5:5346.541700 14:3334.285000 15:5329.664300 16:1547.216700 35:478.958750 38:2497.811200 43:4384.520000 44:3108.393800 47:6000.077500 115:1264.501200 119:1595.587500 143:355.335000 159:2767.450000 164:2200.055000 165:2804.951800 175:1676.720000 206:1150.621200 251:674.514470 286:417.686250 306:1868.157500 353:706.363640 485:576.656250 516:1712.860700 1325:1474.045000 1378:269.923750 1387:20.388750 1727:812.956820 1791:1407.426200 
1 3:3318.513700 4:6792.348200 5:2632.889300 14:5729.321200 15:2763.322600 16:5865.658300 35:2562.083800 38:807.950000 43:1562.018700 44:3374.022500 47:1910.427500 115:1062.313100 119:6225.421200 143:543.065000 159:1341.400000 164:924.432500 165:892.737500 175:792.718750 206:736.155000 251:598.694740 286:4285.165000 306:6104.458700 353:380.604550 485:1661.735000 516:1290.107100 1325:628.382500 1378:2519.726200 1387:1826.777500 1727:1763.788600 1791:2246.962500 
