1 49:56.800000 50:130.100000 205:1010.800000 288:445.300000 318:376.700000 2515:1416.700000 2791:324.600000 2920:1120.300000 7079:242.100000 7826:188.900000 8058:140.300000 8594:212.500000 9132:236.900000 9728:594.500000 10484:41.600000 11091:716.500000 11730:-33.500000 11942:911.600000 12495:506.300000 12505:348.500000 
1 49:93.000000 50:488.000000 205:674.000000 288:441.000000 318:692.000000 2515:1110.000000 2791:553.000000 2920:9.000000 7079:349.000000 7826:59.000000 8058:110.000000 8594:212.000000 9132:352.000000 9728:204.000000 10484:114.000000 11091:535.000000 11730:72.000000 11942:735.000000 12495:901.000000 12505:506.000000 
1 49:121.000000 50:13.000000 205:958.000000 288:143.000000 318:141.000000 2515:495.000000 2791:194.000000 2920:-90.000000 7079:-7.000000 7826:37.000000 8058:1.000000 8594:-41.000000 9132:300.000000 9728:1356.000000 10484:-36.000000 11091:135.000000 11730:-70.000000 11942:667.000000 12495:108.000000 12505:208.000000 
1 49:77.000000 50:116.000000 205:1128.000000 288:242.000000 318:509.000000 2515:1840.000000 2791:274.000000 2920:-45.000000 7079:51.000000 7826:66.000000 8058:76.000000 8594:35.000000 9132:218.000000 9728:925.000000 10484:-19.000000 11091:560.000000 11730:-42.000000 11942:835.000000 12495:558.000000 12505:348.000000 
1 49:69.000000 50:67.000000 205:1673.000000 288:176.000000 318:715.000000 2515:2316.000000 2791:262.000000 2920:-76.000000 7079:7.000000 7826:1.000000 8058:31.000000 8594:87.000000 9132:277.000000 9728:897.000000 10484:-19.000000 11091:704.000000 11730:-39.000000 11942:1342.000000 12495:659.000000 12505:117.000000 
1 49:52.000000 50:165.000000 205:1178.000000 288:248.000000 318:1124.000000 2515:2232.000000 2791:386.000000 2920:-1.000000 7079:40.000000 7826:48.000000 8058:6.000000 8594:35.000000 9132:181.000000 9728:881.000000 10484:-12.000000 11091:564.000000 11730:-62.000000 11942:898.000000 12495:377.000000 12505:461.000000 
1 49:112.000000 50:-58.000000 205:1116.000000 288:233.000000 318:26.000000 2515:1195.000000 2791:537.000000 2920:-2.000000 7079:96.000000 7826:25.000000 8058:-10.000000 8594:-37.000000 9132:656.000000 9728:1197.000000 10484:-45.000000 11091:994.000000 11730:-55.000000 11942:1015.000000 12495:589.000000 12505:205.000000 
1 49:56.000000 50:125.000000 205:968.000000 288:464.000000 318:1176.000000 2515:1944.000000 2791:423.000000 2920:-47.000000 7079:77.000000 7826:41.000000 8058:33.000000 8594:45.000000 9132:279.000000 9728:628.000000 10484:13.000000 11091:583.000000 11730:-36.000000 11942:980.000000 12495:868.000000 12505:312.000000 
1 49:133.000000 50:103.000000 205:944.000000 288:-7.000000 318:141.000000 2515:23.000000 2791:148.000000 2920:-78.000000 7079:-32.000000 7826:2.000000 8058:-29.000000 8594:-52.000000 9132:395.000000 9728:1753.000000 10484:-48.000000 11091:6.000000 11730:-82.000000 11942:650.000000 12495:-12.000000 12505:237.000000 
1 49:118.000000 50:34.000000 205:1122.000000 288:46.000000 318:21.000000 2515:401.000000 2791:269.000000 2920:-120.000000 7079:-7.000000 7826:34.000000 8058:3.000000 8594:-27.000000 9132:406.000000 9728:766.000000 10484:-43.000000 11091:605.000000 11730:-64.000000 11942:805.000000 12495:249.000000 12505:220.000000 
1 49:34.000000 50:29.000000 205:1887.000000 288:92.000000 318:956.000000 2515:2192.000000 2791:699.000000 2920:-44.000000 7079:748.000000 7826:0.000000 8058:71.000000 8594:92.000000 9132:407.000000 9728:405.000000 10484:13.000000 11091:1733.000000 11730:-31.000000 11942:2039.000000 12495:991.000000 12505:108.000000 
1 49:57.000000 50:29.000000 205:1707.000000 288:156.000000 318:515.000000 2515:2051.000000 2791:1149.000000 2920:21.000000 7079:186.000000 7826:35.000000 8058:7.000000 8594:75.000000 9132:362.000000 9728:382.000000 10484:-11.000000 11091:764.000000 11730:-32.000000 11942:1525.000000 12495:1242.000000 12505:124.000000 
1 49:377.000000 50:1150.000000 205:923.000000 288:604.000000 318:1105.000000 2515:1566.000000 2791:1196.000000 2920:-9.000000 7079:513.000000 7826:48.000000 8058:64.000000 8594:83.000000 9132:399.000000 9728:456.000000 10484:58.000000 11091:795.000000 11730:127.000000 11942:918.000000 12495:991.000000 12505:896.000000 
1 49:126.000000 50:20.000000 205:1025.000000 288:-11.000000 318:-7.000000 2515:457.000000 2791:131.000000 2920:-78.000000 7079:-15.000000 7826:51.000000 8058:-23.000000 8594:-36.000000 9132:416.000000 9728:1800.000000 10484:-19.000000 11091:124.000000 11730:-131.000000 11942:742.000000 12495:-11.000000 12505:291.000000 
1 49:80.000000 50:133.000000 205:1022.000000 288:147.000000 318:386.000000 2515:2638.000000 2791:1075.000000 2920:-55.000000 7079:155.000000 7826:60.000000 8058:2.000000 8594:45.000000 9132:337.000000 9728:1109.000000 10484:4.000000 11091:2004.000000 11730:-68.000000 11942:1040.000000 12495:1832.000000 12505:108.000000 
1 49:167.000000 50:141.000000 205:1170.000000 288:228.000000 318:185.000000 2515:1679.000000 2791:351.000000 2920:-79.000000 7079:-40.000000 7826:31.000000 8058:-11.000000 8594:19.000000 9132:306.000000 9728:1700.000000 10484:-36.000000 11091:1128.000000 11730:-97.000000 11942:934.000000 12495:328.000000 12505:192.000000 
1 49:150.000000 50:42.000000 205:894.000000 288:44.000000 318:-40.000000 2515:447.000000 2791:154.000000 2920:-103.000000 7079:-24.000000 7826:104.000000 8058:-60.000000 8594:-38.000000 9132:410.000000 9728:1065.000000 10484:-18.000000 11091:28.000000 11730:-127.000000 11942:652.000000 12495:0.000000 12505:283.000000 
1 49:88.000000 50:88.000000 205:1479.000000 288:121.000000 318:275.000000 2515:1991.000000 2791:847.000000 2920:-90.000000 7079:93.000000 7826:37.000000 8058:63.000000 8594:74.000000 9132:563.000000 9728:478.000000 10484:-47.000000 11091:831.000000 11730:-46.000000 11942:1222.000000 12495:1116.000000 12505:148.000000 
1 49:161.000000 50:39.000000 205:1235.000000 288:141.000000 318:-20.000000 2515:1416.000000 2791:445.000000 2920:169.000000 7079:33.000000 7826:77.000000 8058:-24.000000 8594:8.000000 9132:763.000000 9728:1522.000000 10484:-68.000000 11091:760.000000 11730:-118.000000 11942:857.000000 12495:611.000000 12505:176.000000 
1 49:46.000000 50:122.000000 205:1086.000000 288:894.000000 318:1270.000000 2515:1992.000000 2791:368.000000 2920:746.000000 7079:63.000000 7826:1209.000000 8058:341.000000 8594:114.000000 9132:101.000000 9728:410.000000 10484:23.000000 11091:478.000000 11730:51.000000 11942:1120.000000 12495:804.000000 12505:1536.000000 
1 49:102.000000 50:453.000000 205:1118.000000 288:633.000000 318:1489.000000 2515:1462.000000 2791:2531.000000 2920:1267.000000 7079:299.000000 7826:28.000000 8058:16.000000 8594:77.000000 9132:517.000000 9728:398.000000 10484:72.000000 11091:926.000000 11730:22.000000 11942:1195.000000 12495:2691.000000 12505:443.000000 
1 49:95.000000 50:65.000000 205:941.000000 288:8.000000 318:223.000000 2515:476.000000 2791:132.000000 2920:-182.000000 7079:-19.000000 7826:15.000000 8058:-33.000000 8594:-24.000000 9132:349.000000 9728:939.000000 10484:-51.000000 11091:213.000000 11730:-116.000000 11942:623.000000 12495:130.000000 12505:204.000000 
1 49:163.000000 50:460.000000 205:821.000000 288:549.000000 318:763.000000 2515:1372.000000 2791:422.000000 2920:-8.000000 7079:260.000000 7826:22.000000 8058:94.000000 8594:117.000000 9132:177.000000 9728:525.000000 10484:50.000000 11091:630.000000 11730:26.000000 11942:818.000000 12495:956.000000 12505:534.000000 
1 49:153.000000 50:586.000000 205:778.000000 288:442.000000 318:941.000000 2515:1931.000000 2791:1179.000000 2920:-9.000000 7079:626.000000 7826:27.000000 8058:21.000000 8594:88.000000 9132:452.000000 9728:575.000000 10484:46.000000 11091:552.000000 11730:39.000000 11942:696.000000 12495:774.000000 12505:388.000000 
1 49:36.000000 50:192.000000 205:1211.000000 288:176.000000 318:914.000000 2515:1535.000000 2791:862.000000 2920:228.000000 7079:520.000000 7826:29.000000 8058:70.000000 8594:130.000000 9132:726.000000 9728:231.000000 10484:56.000000 11091:562.000000 11730:6.000000 11942:1117.000000 12495:1021.000000 12505:477.000000 
1 49:45.000000 50:214.000000 205:1116.000000 288:292.000000 318:898.000000 2515:1752.000000 2791:684.000000 2920:130.000000 7079:407.000000 7826:99.000000 8058:106.000000 8594:244.000000 9132:418.000000 9728:361.000000 10484:72.000000 11091:510.000000 11730:-2.000000 11942:1099.000000 12495:439.000000 12505:394.000000 
1 49:35.000000 50:186.000000 205:1403.000000 288:324.000000 318:922.000000 2515:1888.000000 2791:548.000000 2920:292.000000 7079:304.000000 7826:63.000000 8058:98.000000 8594:132.000000 9132:732.000000 9728:328.000000 10484:32.000000 11091:674.000000 11730:2.000000 11942:1352.000000 12495:2304.000000 12505:484.000000 
1 49:52.000000 50:116.000000 205:906.000000 288:423.000000 318:812.000000 2515:1530.000000 2791:306.000000 2920:-58.000000 7079:88.000000 7826:54.000000 8058:105.000000 8594:338.000000 9132:189.000000 9728:265.000000 10484:38.000000 11091:422.000000 11730:-13.000000 11942:867.000000 12495:720.000000 12505:301.000000 
1 49:134.000000 50:54.000000 205:1115.000000 288:-7.000000 318:-95.000000 2515:205.000000 2791:149.000000 2920:-20.000000 7079:18.000000 7826:48.000000 8058:14.000000 8594:-21.000000 9132:386.000000 9728:626.000000 10484:-25.000000 11091:78.000000 11730:-130.000000 11942:522.000000 12495:258.000000 12505:191.000000 
1 49:152.000000 50:661.000000 205:1174.000000 288:454.000000 318:908.000000 2515:1446.000000 2791:760.000000 2920:20.000000 7079:880.000000 7826:52.000000 8058:89.000000 8594:165.000000 9132:492.000000 9728:280.000000 10484:233.000000 11091:784.000000 11730:131.000000 11942:1198.000000 12495:780.000000 12505:595.000000 
