1 9:20.000000 10:5.000000 16:5.000000 17:-6.000000 18:0.000000 21:20.000000 22:5.000000 23:-6.000000 24:-1.000000 26:1.000000 28:5.000000 30:-1.000000 32:2.000000 36:-1.000000 42:-1.000000 47:-6.000000 48:-1.000000 51:13.000000 52:7.000000 54:-1.000000 60:0.000000 63:13.000000 66:-1.000000 72:-1.000000 75:29.000000 76:7.000000 78:-1.000000 83:2.000000 84:0.000000 90:0.000000 
1 9:19.000000 10:5.000000 16:5.000000 17:-7.000000 18:0.000000 21:22.000000 22:5.000000 23:-6.000000 24:-1.000000 26:2.000000 28:5.000000 30:-1.000000 32:2.000000 36:-1.000000 42:-1.000000 47:-7.000000 48:-1.000000 51:23.000000 52:8.000000 54:0.000000 60:-1.000000 63:18.000000 66:-1.000000 72:0.000000 75:22.000000 76:4.000000 78:-1.000000 83:-8.000000 84:-1.000000 90:-1.000000 
1 9:19.000000 10:5.000000 16:5.000000 17:-6.000000 18:-1.000000 21:20.000000 22:5.000000 23:-6.000000 24:-1.000000 26:2.000000 28:4.000000 30:-1.000000 32:2.000000 36:-1.000000 42:-1.000000 47:-5.000000 48:-1.000000 51:24.000000 52:2.000000 54:0.000000 60:-1.000000 63:31.000000 66:-1.000000 72:-2.000000 75:29.000000 76:7.000000 78:-2.000000 83:-5.000000 84:-2.000000 90:0.000000 
1 9:18.000000 10:4.000000 16:5.000000 17:-6.000000 18:-1.000000 21:20.000000 22:5.000000 23:-6.000000 24:-1.000000 26:1.000000 28:5.000000 30:0.000000 32:1.000000 36:-1.000000 42:-1.000000 47:-6.000000 48:-1.000000 51:9.000000 52:7.000000 54:0.000000 60:-1.000000 63:23.000000 66:0.000000 72:0.000000 75:17.000000 76:4.000000 78:-1.000000 83:-10.000000 84:-1.000000 90:-1.000000 
1 9:19.000000 10:5.000000 16:5.000000 17:-6.000000 18:0.000000 21:20.000000 22:5.000000 23:-6.000000 24:0.000000 26:2.000000 28:4.000000 30:-1.000000 32:2.000000 36:-1.000000 42:-1.000000 47:-7.000000 48:0.000000 51:16.000000 52:4.000000 54:0.000000 60:0.000000 63:25.000000 66:-1.000000 72:0.000000 75:12.000000 76:-1.000000 78:-1.000000 83:-8.000000 84:0.000000 90:-1.000000 
1 9:19.000000 10:4.000000 16:4.000000 17:-5.000000 18:-1.000000 21:20.000000 22:4.000000 23:-5.000000 24:-1.000000 26:1.000000 28:3.000000 30:0.000000 32:1.000000 36:0.000000 42:0.000000 47:-6.000000 48:-1.000000 51:19.000000 52:0.000000 54:0.000000 60:0.000000 63:18.000000 66:-1.000000 72:-2.000000 75:32.000000 76:2.000000 78:-1.000000 83:-4.000000 84:0.000000 90:-1.000000 
1 9:18.000000 10:4.000000 16:4.000000 17:-6.000000 18:0.000000 21:19.000000 22:4.000000 23:-6.000000 24:0.000000 26:1.000000 28:4.000000 30:0.000000 32:1.000000 36:0.000000 42:0.000000 47:-6.000000 48:1.000000 51:14.000000 52:1.000000 54:0.000000 60:0.000000 63:4.000000 66:0.000000 72:0.000000 75:36.000000 76:3.000000 78:-1.000000 83:-3.000000 84:1.000000 90:0.000000 
1 9:18.000000 10:3.000000 16:3.000000 17:-5.000000 18:0.000000 21:19.000000 22:3.000000 23:-5.000000 24:0.000000 26:1.000000 28:3.000000 30:0.000000 32:1.000000 36:0.000000 42:0.000000 47:-5.000000 48:1.000000 51:3.000000 52:-2.000000 54:2.000000 60:0.000000 63:16.000000 66:0.000000 72:1.000000 75:19.000000 76:4.000000 78:0.000000 83:-6.000000 84:0.000000 90:0.000000 
1 9:17.000000 10:3.000000 16:3.000000 17:-6.000000 18:1.000000 21:19.000000 22:4.000000 23:-6.000000 24:1.000000 26:2.000000 28:4.000000 30:1.000000 32:2.000000 36:1.000000 42:1.000000 47:-6.000000 48:1.000000 51:12.000000 52:1.000000 54:0.000000 60:0.000000 63:29.000000 66:0.000000 72:0.000000 75:32.000000 76:6.000000 78:0.000000 83:-10.000000 84:1.000000 90:0.000000 
1 9:32.000000 10:3.000000 16:-1.000000 17:-7.000000 18:0.000000 21:6.000000 22:5.000000 23:-6.000000 24:0.000000 26:0.000000 28:3.000000 30:0.000000 32:0.000000 36:-1.000000 42:0.000000 47:-4.000000 48:1.000000 51:18.000000 52:-2.000000 54:0.000000 60:-1.000000 63:11.000000 66:0.000000 72:-1.000000 75:11.000000 76:2.000000 78:0.000000 83:-4.000000 84:0.000000 90:-2.000000 
